0,Unnamed: 0,Index,country,year,Vaccine,Subgroup,Coverage,Vaccinated,Target,values
317,317,2004RCV1Albania,Albania,2004,RCV1,CEECIS,96,39000,40000,2992547
318,317,2004RCV1Albania,Albania,2004,RCV1,CEECIS,96,39000,40000,2970017
319,317,2004RCV1Albania,Albania,2004,RCV1,CEECIS,96,39000,40000,2947314
320,317,2004RCV1Albania,Albania,2004,RCV1,CEECIS,96,39000,40000,2927519
321,317,2004RCV1Albania,Albania,2004,RCV1,CEECIS,96,39000,40000,2913021
322,317,2004RCV1Albania,Albania,2004,RCV1,CEECIS,96,39000,40000,2905195
323,317,2004RCV1Albania,Albania,2004,RCV1,CEECIS,96,39000,40000,2900401
324,317,2004RCV1Albania,Albania,2004,RCV1,CEECIS,96,39000,40000,2895092
325,317,2004RCV1Albania,Albania,2004,RCV1,CEECIS,96,39000,40000,2889104
326,317,2004RCV1Albania,Albania,2004,RCV1,CEECIS,96,39000,40000,2880703
327,317,2004RCV1Albania,Albania,2004,RCV1,CEECIS,96,39000,40000,2876101
328,317,2004RCV1Albania,Albania,2004,RCV1,CEECIS,96,39000,40000,2873457
329,317,2004RCV1Albania,Albania,2004,RCV1,CEECIS,96,39000,40000,2866376
330,326,2003RCV1Albania,Albania,2003,RCV1,CEECIS,93,40000,43000,3148281
331,326,2003RCV1Albania,Albania,2003,RCV1,CEECIS,93,40000,43000,3128530
332,326,2003RCV1Albania,Albania,2003,RCV1,CEECIS,93,40000,43000,3108778
333,326,2003RCV1Albania,Albania,2003,RCV1,CEECIS,93,40000,43000,3089027
334,326,2003RCV1Albania,Albania,2003,RCV1,CEECIS,93,40000,43000,3060173
335,326,2003RCV1Albania,Albania,2003,RCV1,CEECIS,93,40000,43000,3051010
336,326,2003RCV1Albania,Albania,2003,RCV1,CEECIS,93,40000,43000,3039616
337,326,2003RCV1Albania,Albania,2003,RCV1,CEECIS,93,40000,43000,3026939
338,326,2003RCV1Albania,Albania,2003,RCV1,CEECIS,93,40000,43000,3011487
339,326,2003RCV1Albania,Albania,2003,RCV1,CEECIS,93,40000,43000,2992547
340,326,2003RCV1Albania,Albania,2003,RCV1,CEECIS,93,40000,43000,2970017
341,326,2003RCV1Albania,Albania,2003,RCV1,CEECIS,93,40000,43000,2947314
342,326,2003RCV1Albania,Albania,2003,RCV1,CEECIS,93,40000,43000,2927519
343,326,2003RCV1Albania,Albania,2003,RCV1,CEECIS,93,40000,43000,2913021
344,326,2003RCV1Albania,Albania,2003,RCV1,CEECIS,93,40000,43000,2905195
345,326,2003RCV1Albania,Albania,2003,RCV1,CEECIS,93,40000,43000,2900401
346,326,2003RCV1Albania,Albania,2003,RCV1,CEECIS,93,40000,43000,2895092
347,326,2003RCV1Albania,Albania,2003,RCV1,CEECIS,93,40000,43000,2889104
348,326,2003RCV1Albania,Albania,2003,RCV1,CEECIS,93,40000,43000,2880703
349,326,2003RCV1Albania,Albania,2003,RCV1,CEECIS,93,40000,43000,2876101
350,326,2003RCV1Albania,Albania,2003,RCV1,CEECIS,93,40000,43000,2873457
351,326,2003RCV1Albania,Albania,2003,RCV1,CEECIS,93,40000,43000,2866376
352,335,2002RCV1Albania,Albania,2002,RCV1,CEECIS,96,43000,45000,3148281
353,335,2002RCV1Albania,Albania,2002,RCV1,CEECIS,96,43000,45000,3128530
354,335,2002RCV1Albania,Albania,2002,RCV1,CEECIS,96,43000,45000,3108778
355,335,2002RCV1Albania,Albania,2002,RCV1,CEECIS,96,43000,45000,3089027
356,335,2002RCV1Albania,Albania,2002,RCV1,CEECIS,96,43000,45000,3060173
357,335,2002RCV1Albania,Albania,2002,RCV1,CEECIS,96,43000,45000,3051010
358,335,2002RCV1Albania,Albania,2002,RCV1,CEECIS,96,43000,45000,3039616
359,335,2002RCV1Albania,Albania,2002,RCV1,CEECIS,96,43000,45000,3026939
360,335,2002RCV1Albania,Albania,2002,RCV1,CEECIS,96,43000,45000,3011487
361,335,2002RCV1Albania,Albania,2002,RCV1,CEECIS,96,43000,45000,2992547
362,335,2002RCV1Albania,Albania,2002,RCV1,CEECIS,96,43000,45000,2970017
363,335,2002RCV1Albania,Albania,2002,RCV1,CEECIS,96,43000,45000,2947314
364,335,2002RCV1Albania,Albania,2002,RCV1,CEECIS,96,43000,45000,2927519
365,335,2002RCV1Albania,Albania,2002,RCV1,CEECIS,96,43000,45000,2913021
366,335,2002RCV1Albania,Albania,2002,RCV1,CEECIS,96,43000,45000,2905195
367,335,2002RCV1Albania,Albania,2002,RCV1,CEECIS,96,43000,45000,2900401
368,335,2002RCV1Albania,Albania,2002,RCV1,CEECIS,96,43000,45000,2895092
369,335,2002RCV1Albania,Albania,2002,RCV1,CEECIS,96,43000,45000,2889104
370,335,2002RCV1Albania,Albania,2002,RCV1,CEECIS,96,43000,45000,2880703
371,335,2002RCV1Albania,Albania,2002,RCV1,CEECIS,96,43000,45000,2876101
372,335,2002RCV1Albania,Albania,2002,RCV1,CEECIS,96,43000,45000,2873457
373,335,2002RCV1Albania,Albania,2002,RCV1,CEECIS,96,43000,45000,2866376
374,344,2001RCV1Albania,Albania,2001,RCV1,CEECIS,95,45000,47000,3148281
375,344,2001RCV1Albania,Albania,2001,RCV1,CEECIS,95,45000,47000,3128530
376,344,2001RCV1Albania,Albania,2001,RCV1,CEECIS,95,45000,47000,3108778
377,344,2001RCV1Albania,Albania,2001,RCV1,CEECIS,95,45000,47000,3089027
378,344,2001RCV1Albania,Albania,2001,RCV1,CEECIS,95,45000,47000,3060173
379,344,2001RCV1Albania,Albania,2001,RCV1,CEECIS,95,45000,47000,3051010
380,344,2001RCV1Albania,Albania,2001,RCV1,CEECIS,95,45000,47000,3039616
381,344,2001RCV1Albania,Albania,2001,RCV1,CEECIS,95,45000,47000,3026939
382,344,2001RCV1Albania,Albania,2001,RCV1,CEECIS,95,45000,47000,3011487
383,344,2001RCV1Albania,Albania,2001,RCV1,CEECIS,95,45000,47000,2992547
384,344,2001RCV1Albania,Albania,2001,RCV1,CEECIS,95,45000,47000,2970017
385,344,2001RCV1Albania,Albania,2001,RCV1,CEECIS,95,45000,47000,2947314
386,344,2001RCV1Albania,Albania,2001,RCV1,CEECIS,95,45000,47000,2927519
387,344,2001RCV1Albania,Albania,2001,RCV1,CEECIS,95,45000,47000,2913021
388,344,2001RCV1Albania,Albania,2001,RCV1,CEECIS,95,45000,47000,2905195
389,344,2001RCV1Albania,Albania,2001,RCV1,CEECIS,95,45000,47000,2900401
390,344,2001RCV1Albania,Albania,2001,RCV1,CEECIS,95,45000,47000,2895092
391,344,2001RCV1Albania,Albania,2001,RCV1,CEECIS,95,45000,47000,2889104
392,344,2001RCV1Albania,Albania,2001,RCV1,CEECIS,95,45000,47000,2880703
393,344,2001RCV1Albania,Albania,2001,RCV1,CEECIS,95,45000,47000,2876101
394,344,2001RCV1Albania,Albania,2001,RCV1,CEECIS,95,45000,47000,2873457
395,344,2001RCV1Albania,Albania,2001,RCV1,CEECIS,95,45000,47000,2866376
396,381,2018RCV1Algeria,Algeria,2018,RCV1,MENA,80,801000,1002000,29742979
397,381,2018RCV1Algeria,Algeria,2018,RCV1,MENA,80,801000,1002000,30192754
398,381,2018RCV1Algeria,Algeria,2018,RCV1,MENA,80,801000,1002000,30623406
399,381,2018RCV1Algeria,Algeria,2018,RCV1,MENA,80,801000,1002000,31042235
400,381,2018RCV1Algeria,Algeria,2018,RCV1,MENA,80,801000,1002000,31451514
401,381,2018RCV1Algeria,Algeria,2018,RCV1,MENA,80,801000,1002000,31855109
402,381,2018RCV1Algeria,Algeria,2018,RCV1,MENA,80,801000,1002000,32264157
403,381,2018RCV1Algeria,Algeria,2018,RCV1,MENA,80,801000,1002000,32692163
404,381,2018RCV1Algeria,Algeria,2018,RCV1,MENA,80,801000,1002000,33149724
405,381,2018RCV1Algeria,Algeria,2018,RCV1,MENA,80,801000,1002000,33641002
406,381,2018RCV1Algeria,Algeria,2018,RCV1,MENA,80,801000,1002000,34166972
407,381,2018RCV1Algeria,Algeria,2018,RCV1,MENA,80,801000,1002000,34730608
408,381,2018RCV1Algeria,Algeria,2018,RCV1,MENA,80,801000,1002000,35333881
409,381,2018RCV1Algeria,Algeria,2018,RCV1,MENA,80,801000,1002000,35977455
410,381,2018RCV1Algeria,Algeria,2018,RCV1,MENA,80,801000,1002000,36661444
411,381,2018RCV1Algeria,Algeria,2018,RCV1,MENA,80,801000,1002000,37383887
412,381,2018RCV1Algeria,Algeria,2018,RCV1,MENA,80,801000,1002000,38140132
413,381,2018RCV1Algeria,Algeria,2018,RCV1,MENA,80,801000,1002000,38923687
414,381,2018RCV1Algeria,Algeria,2018,RCV1,MENA,80,801000,1002000,39728025
415,381,2018RCV1Algeria,Algeria,2018,RCV1,MENA,80,801000,1002000,40551404
416,381,2018RCV1Algeria,Algeria,2018,RCV1,MENA,80,801000,1002000,41389198
417,381,2018RCV1Algeria,Algeria,2018,RCV1,MENA,80,801000,1002000,42228429
418,393,2017RCV1Algeria,Algeria,2017,RCV1,MENA,88,885000,1005000,29742979
419,393,2017RCV1Algeria,Algeria,2017,RCV1,MENA,88,885000,1005000,30192754
420,393,2017RCV1Algeria,Algeria,2017,RCV1,MENA,88,885000,1005000,30623406
421,393,2017RCV1Algeria,Algeria,2017,RCV1,MENA,88,885000,1005000,31042235
422,393,2017RCV1Algeria,Algeria,2017,RCV1,MENA,88,885000,1005000,31451514
423,393,2017RCV1Algeria,Algeria,2017,RCV1,MENA,88,885000,1005000,31855109
424,393,2017RCV1Algeria,Algeria,2017,RCV1,MENA,88,885000,1005000,32264157
425,393,2017RCV1Algeria,Algeria,2017,RCV1,MENA,88,885000,1005000,32692163
426,393,2017RCV1Algeria,Algeria,2017,RCV1,MENA,88,885000,1005000,33149724
427,393,2017RCV1Algeria,Algeria,2017,RCV1,MENA,88,885000,1005000,33641002
428,393,2017RCV1Algeria,Algeria,2017,RCV1,MENA,88,885000,1005000,34166972
429,393,2017RCV1Algeria,Algeria,2017,RCV1,MENA,88,885000,1005000,34730608
430,393,2017RCV1Algeria,Algeria,2017,RCV1,MENA,88,885000,1005000,35333881
431,393,2017RCV1Algeria,Algeria,2017,RCV1,MENA,88,885000,1005000,35977455
432,393,2017RCV1Algeria,Algeria,2017,RCV1,MENA,88,885000,1005000,36661444
433,393,2017RCV1Algeria,Algeria,2017,RCV1,MENA,88,885000,1005000,37383887
434,393,2017RCV1Algeria,Algeria,2017,RCV1,MENA,88,885000,1005000,38140132
435,393,2017RCV1Algeria,Algeria,2017,RCV1,MENA,88,885000,1005000,38923687
436,393,2017RCV1Algeria,Algeria,2017,RCV1,MENA,88,885000,1005000,39728025
437,393,2017RCV1Algeria,Algeria,2017,RCV1,MENA,88,885000,1005000,40551404
438,393,2017RCV1Algeria,Algeria,2017,RCV1,MENA,88,885000,1005000,41389198
439,393,2017RCV1Algeria,Algeria,2017,RCV1,MENA,88,885000,1005000,42228429
440,745,2018RCV1Angola,Angola,2018,RCV1,ESAR,50,591000,1181000,14871570
441,745,2018RCV1Angola,Angola,2018,RCV1,ESAR,50,591000,1181000,15359601
442,745,2018RCV1Angola,Angola,2018,RCV1,ESAR,50,591000,1181000,15866869
443,745,2018RCV1Angola,Angola,2018,RCV1,ESAR,50,591000,1181000,16395473
444,745,2018RCV1Angola,Angola,2018,RCV1,ESAR,50,591000,1181000,16945753
445,745,2018RCV1Angola,Angola,2018,RCV1,ESAR,50,591000,1181000,17519417
446,745,2018RCV1Angola,Angola,2018,RCV1,ESAR,50,591000,1181000,18121479
447,745,2018RCV1Angola,Angola,2018,RCV1,ESAR,50,591000,1181000,18758145
448,745,2018RCV1Angola,Angola,2018,RCV1,ESAR,50,591000,1181000,19433602
449,745,2018RCV1Angola,Angola,2018,RCV1,ESAR,50,591000,1181000,20149901
450,745,2018RCV1Angola,Angola,2018,RCV1,ESAR,50,591000,1181000,20905363
451,745,2018RCV1Angola,Angola,2018,RCV1,ESAR,50,591000,1181000,21695634
452,745,2018RCV1Angola,Angola,2018,RCV1,ESAR,50,591000,1181000,22514281
453,745,2018RCV1Angola,Angola,2018,RCV1,ESAR,50,591000,1181000,23356246
454,745,2018RCV1Angola,Angola,2018,RCV1,ESAR,50,591000,1181000,24220661
455,745,2018RCV1Angola,Angola,2018,RCV1,ESAR,50,591000,1181000,25107931
456,745,2018RCV1Angola,Angola,2018,RCV1,ESAR,50,591000,1181000,26015780
457,745,2018RCV1Angola,Angola,2018,RCV1,ESAR,50,591000,1181000,26941779
458,745,2018RCV1Angola,Angola,2018,RCV1,ESAR,50,591000,1181000,27884381
459,745,2018RCV1Angola,Angola,2018,RCV1,ESAR,50,591000,1181000,28842484
460,745,2018RCV1Angola,Angola,2018,RCV1,ESAR,50,591000,1181000,29816748
461,745,2018RCV1Angola,Angola,2018,RCV1,ESAR,50,591000,1181000,30809762
462,916,2018RCV1Antigua and Barbuda,Antigua and Barbuda,2018,RCV1,LACR,96,1000,1000,71704
463,916,2018RCV1Antigua and Barbuda,Antigua and Barbuda,2018,RCV1,LACR,96,1000,1000,73224
464,916,2018RCV1Antigua and Barbuda,Antigua and Barbuda,2018,RCV1,LACR,96,1000,1000,74674
465,916,2018RCV1Antigua and Barbuda,Antigua and Barbuda,2018,RCV1,LACR,96,1000,1000,76016
466,916,2018RCV1Antigua and Barbuda,Antigua and Barbuda,2018,RCV1,LACR,96,1000,1000,77212
467,916,2018RCV1Antigua and Barbuda,Antigua and Barbuda,2018,RCV1,LACR,96,1000,1000,78295
468,916,2018RCV1Antigua and Barbuda,Antigua and Barbuda,2018,RCV1,LACR,96,1000,1000,79300
469,916,2018RCV1Antigua and Barbuda,Antigua and Barbuda,2018,RCV1,LACR,96,1000,1000,80336
470,916,2018RCV1Antigua and Barbuda,Antigua and Barbuda,2018,RCV1,LACR,96,1000,1000,81465
471,916,2018RCV1Antigua and Barbuda,Antigua and Barbuda,2018,RCV1,LACR,96,1000,1000,82704
472,916,2018RCV1Antigua and Barbuda,Antigua and Barbuda,2018,RCV1,LACR,96,1000,1000,84026
473,916,2018RCV1Antigua and Barbuda,Antigua and Barbuda,2018,RCV1,LACR,96,1000,1000,85397
474,916,2018RCV1Antigua and Barbuda,Antigua and Barbuda,2018,RCV1,LACR,96,1000,1000,86746
475,916,2018RCV1Antigua and Barbuda,Antigua and Barbuda,2018,RCV1,LACR,96,1000,1000,88028
476,916,2018RCV1Antigua and Barbuda,Antigua and Barbuda,2018,RCV1,LACR,96,1000,1000,89253
477,916,2018RCV1Antigua and Barbuda,Antigua and Barbuda,2018,RCV1,LACR,96,1000,1000,90409
478,916,2018RCV1Antigua and Barbuda,Antigua and Barbuda,2018,RCV1,LACR,96,1000,1000,91516
479,916,2018RCV1Antigua and Barbuda,Antigua and Barbuda,2018,RCV1,LACR,96,1000,1000,92562
480,916,2018RCV1Antigua and Barbuda,Antigua and Barbuda,2018,RCV1,LACR,96,1000,1000,93566
481,916,2018RCV1Antigua and Barbuda,Antigua and Barbuda,2018,RCV1,LACR,96,1000,1000,94527
482,916,2018RCV1Antigua and Barbuda,Antigua and Barbuda,2018,RCV1,LACR,96,1000,1000,95426
483,916,2018RCV1Antigua and Barbuda,Antigua and Barbuda,2018,RCV1,LACR,96,1000,1000,96286
484,925,2017RCV1Antigua and Barbuda,Antigua and Barbuda,2017,RCV1,LACR,99,1000,1000,71704
485,925,2017RCV1Antigua and Barbuda,Antigua and Barbuda,2017,RCV1,LACR,99,1000,1000,73224
486,925,2017RCV1Antigua and Barbuda,Antigua and Barbuda,2017,RCV1,LACR,99,1000,1000,74674
487,925,2017RCV1Antigua and Barbuda,Antigua and Barbuda,2017,RCV1,LACR,99,1000,1000,76016
488,925,2017RCV1Antigua and Barbuda,Antigua and Barbuda,2017,RCV1,LACR,99,1000,1000,77212
489,925,2017RCV1Antigua and Barbuda,Antigua and Barbuda,2017,RCV1,LACR,99,1000,1000,78295
490,925,2017RCV1Antigua and Barbuda,Antigua and Barbuda,2017,RCV1,LACR,99,1000,1000,79300
491,925,2017RCV1Antigua and Barbuda,Antigua and Barbuda,2017,RCV1,LACR,99,1000,1000,80336
492,925,2017RCV1Antigua and Barbuda,Antigua and Barbuda,2017,RCV1,LACR,99,1000,1000,81465
493,925,2017RCV1Antigua and Barbuda,Antigua and Barbuda,2017,RCV1,LACR,99,1000,1000,82704
494,925,2017RCV1Antigua and Barbuda,Antigua and Barbuda,2017,RCV1,LACR,99,1000,1000,84026
495,925,2017RCV1Antigua and Barbuda,Antigua and Barbuda,2017,RCV1,LACR,99,1000,1000,85397
496,925,2017RCV1Antigua and Barbuda,Antigua and Barbuda,2017,RCV1,LACR,99,1000,1000,86746
497,925,2017RCV1Antigua and Barbuda,Antigua and Barbuda,2017,RCV1,LACR,99,1000,1000,88028
498,925,2017RCV1Antigua and Barbuda,Antigua and Barbuda,2017,RCV1,LACR,99,1000,1000,89253
499,925,2017RCV1Antigua and Barbuda,Antigua and Barbuda,2017,RCV1,LACR,99,1000,1000,90409
500,925,2017RCV1Antigua and Barbuda,Antigua and Barbuda,2017,RCV1,LACR,99,1000,1000,91516
501,925,2017RCV1Antigua and Barbuda,Antigua and Barbuda,2017,RCV1,LACR,99,1000,1000,92562
502,925,2017RCV1Antigua and Barbuda,Antigua and Barbuda,2017,RCV1,LACR,99,1000,1000,93566
503,925,2017RCV1Antigua and Barbuda,Antigua and Barbuda,2017,RCV1,LACR,99,1000,1000,94527
504,925,2017RCV1Antigua and Barbuda,Antigua and Barbuda,2017,RCV1,LACR,99,1000,1000,95426
505,925,2017RCV1Antigua and Barbuda,Antigua and Barbuda,2017,RCV1,LACR,99,1000,1000,96286
506,934,2016RCV1Antigua and Barbuda,Antigua and Barbuda,2016,RCV1,LACR,88,1000,1000,71704
507,934,2016RCV1Antigua and Barbuda,Antigua and Barbuda,2016,RCV1,LACR,88,1000,1000,73224
508,934,2016RCV1Antigua and Barbuda,Antigua and Barbuda,2016,RCV1,LACR,88,1000,1000,74674
509,934,2016RCV1Antigua and Barbuda,Antigua and Barbuda,2016,RCV1,LACR,88,1000,1000,76016
510,934,2016RCV1Antigua and Barbuda,Antigua and Barbuda,2016,RCV1,LACR,88,1000,1000,77212
511,934,2016RCV1Antigua and Barbuda,Antigua and Barbuda,2016,RCV1,LACR,88,1000,1000,78295
512,934,2016RCV1Antigua and Barbuda,Antigua and Barbuda,2016,RCV1,LACR,88,1000,1000,79300
513,934,2016RCV1Antigua and Barbuda,Antigua and Barbuda,2016,RCV1,LACR,88,1000,1000,80336
514,934,2016RCV1Antigua and Barbuda,Antigua and Barbuda,2016,RCV1,LACR,88,1000,1000,81465
515,934,2016RCV1Antigua and Barbuda,Antigua and Barbuda,2016,RCV1,LACR,88,1000,1000,82704
516,934,2016RCV1Antigua and Barbuda,Antigua and Barbuda,2016,RCV1,LACR,88,1000,1000,84026
517,934,2016RCV1Antigua and Barbuda,Antigua and Barbuda,2016,RCV1,LACR,88,1000,1000,85397
518,934,2016RCV1Antigua and Barbuda,Antigua and Barbuda,2016,RCV1,LACR,88,1000,1000,86746
519,934,2016RCV1Antigua and Barbuda,Antigua and Barbuda,2016,RCV1,LACR,88,1000,1000,88028
520,934,2016RCV1Antigua and Barbuda,Antigua and Barbuda,2016,RCV1,LACR,88,1000,1000,89253
521,934,2016RCV1Antigua and Barbuda,Antigua and Barbuda,2016,RCV1,LACR,88,1000,1000,90409
522,934,2016RCV1Antigua and Barbuda,Antigua and Barbuda,2016,RCV1,LACR,88,1000,1000,91516
523,934,2016RCV1Antigua and Barbuda,Antigua and Barbuda,2016,RCV1,LACR,88,1000,1000,92562
524,934,2016RCV1Antigua and Barbuda,Antigua and Barbuda,2016,RCV1,LACR,88,1000,1000,93566
525,934,2016RCV1Antigua and Barbuda,Antigua and Barbuda,2016,RCV1,LACR,88,1000,1000,94527
526,934,2016RCV1Antigua and Barbuda,Antigua and Barbuda,2016,RCV1,LACR,88,1000,1000,95426
527,934,2016RCV1Antigua and Barbuda,Antigua and Barbuda,2016,RCV1,LACR,88,1000,1000,96286
528,943,2015RCV1Antigua and Barbuda,Antigua and Barbuda,2015,RCV1,LACR,91,1000,1000,71704
529,943,2015RCV1Antigua and Barbuda,Antigua and Barbuda,2015,RCV1,LACR,91,1000,1000,73224
530,943,2015RCV1Antigua and Barbuda,Antigua and Barbuda,2015,RCV1,LACR,91,1000,1000,74674
531,943,2015RCV1Antigua and Barbuda,Antigua and Barbuda,2015,RCV1,LACR,91,1000,1000,76016
532,943,2015RCV1Antigua and Barbuda,Antigua and Barbuda,2015,RCV1,LACR,91,1000,1000,77212
533,943,2015RCV1Antigua and Barbuda,Antigua and Barbuda,2015,RCV1,LACR,91,1000,1000,78295
534,943,2015RCV1Antigua and Barbuda,Antigua and Barbuda,2015,RCV1,LACR,91,1000,1000,79300
535,943,2015RCV1Antigua and Barbuda,Antigua and Barbuda,2015,RCV1,LACR,91,1000,1000,80336
536,943,2015RCV1Antigua and Barbuda,Antigua and Barbuda,2015,RCV1,LACR,91,1000,1000,81465
537,943,2015RCV1Antigua and Barbuda,Antigua and Barbuda,2015,RCV1,LACR,91,1000,1000,82704
538,943,2015RCV1Antigua and Barbuda,Antigua and Barbuda,2015,RCV1,LACR,91,1000,1000,84026
539,943,2015RCV1Antigua and Barbuda,Antigua and Barbuda,2015,RCV1,LACR,91,1000,1000,85397
540,943,2015RCV1Antigua and Barbuda,Antigua and Barbuda,2015,RCV1,LACR,91,1000,1000,86746
541,943,2015RCV1Antigua and Barbuda,Antigua and Barbuda,2015,RCV1,LACR,91,1000,1000,88028
542,943,2015RCV1Antigua and Barbuda,Antigua and Barbuda,2015,RCV1,LACR,91,1000,1000,89253
543,943,2015RCV1Antigua and Barbuda,Antigua and Barbuda,2015,RCV1,LACR,91,1000,1000,90409
544,943,2015RCV1Antigua and Barbuda,Antigua and Barbuda,2015,RCV1,LACR,91,1000,1000,91516
545,943,2015RCV1Antigua and Barbuda,Antigua and Barbuda,2015,RCV1,LACR,91,1000,1000,92562
546,943,2015RCV1Antigua and Barbuda,Antigua and Barbuda,2015,RCV1,LACR,91,1000,1000,93566
547,943,2015RCV1Antigua and Barbuda,Antigua and Barbuda,2015,RCV1,LACR,91,1000,1000,94527
548,943,2015RCV1Antigua and Barbuda,Antigua and Barbuda,2015,RCV1,LACR,91,1000,1000,95426
549,943,2015RCV1Antigua and Barbuda,Antigua and Barbuda,2015,RCV1,LACR,91,1000,1000,96286
550,951,2014RCV1Antigua and Barbuda,Antigua and Barbuda,2014,RCV1,LACR,93,1000,1000,71704
551,951,2014RCV1Antigua and Barbuda,Antigua and Barbuda,2014,RCV1,LACR,93,1000,1000,73224
552,951,2014RCV1Antigua and Barbuda,Antigua and Barbuda,2014,RCV1,LACR,93,1000,1000,74674
553,951,2014RCV1Antigua and Barbuda,Antigua and Barbuda,2014,RCV1,LACR,93,1000,1000,76016
554,951,2014RCV1Antigua and Barbuda,Antigua and Barbuda,2014,RCV1,LACR,93,1000,1000,77212
555,951,2014RCV1Antigua and Barbuda,Antigua and Barbuda,2014,RCV1,LACR,93,1000,1000,78295
556,951,2014RCV1Antigua and Barbuda,Antigua and Barbuda,2014,RCV1,LACR,93,1000,1000,79300
557,951,2014RCV1Antigua and Barbuda,Antigua and Barbuda,2014,RCV1,LACR,93,1000,1000,80336
558,951,2014RCV1Antigua and Barbuda,Antigua and Barbuda,2014,RCV1,LACR,93,1000,1000,81465
559,951,2014RCV1Antigua and Barbuda,Antigua and Barbuda,2014,RCV1,LACR,93,1000,1000,82704
560,951,2014RCV1Antigua and Barbuda,Antigua and Barbuda,2014,RCV1,LACR,93,1000,1000,84026
561,951,2014RCV1Antigua and Barbuda,Antigua and Barbuda,2014,RCV1,LACR,93,1000,1000,85397
562,951,2014RCV1Antigua and Barbuda,Antigua and Barbuda,2014,RCV1,LACR,93,1000,1000,86746
563,951,2014RCV1Antigua and Barbuda,Antigua and Barbuda,2014,RCV1,LACR,93,1000,1000,88028
564,951,2014RCV1Antigua and Barbuda,Antigua and Barbuda,2014,RCV1,LACR,93,1000,1000,89253
565,951,2014RCV1Antigua and Barbuda,Antigua and Barbuda,2014,RCV1,LACR,93,1000,1000,90409
566,951,2014RCV1Antigua and Barbuda,Antigua and Barbuda,2014,RCV1,LACR,93,1000,1000,91516
567,951,2014RCV1Antigua and Barbuda,Antigua and Barbuda,2014,RCV1,LACR,93,1000,1000,92562
568,951,2014RCV1Antigua and Barbuda,Antigua and Barbuda,2014,RCV1,LACR,93,1000,1000,93566
569,951,2014RCV1Antigua and Barbuda,Antigua and Barbuda,2014,RCV1,LACR,93,1000,1000,94527
570,951,2014RCV1Antigua and Barbuda,Antigua and Barbuda,2014,RCV1,LACR,93,1000,1000,95426
571,951,2014RCV1Antigua and Barbuda,Antigua and Barbuda,2014,RCV1,LACR,93,1000,1000,96286
572,959,2013RCV1Antigua and Barbuda,Antigua and Barbuda,2013,RCV1,LACR,96,1000,1000,71704
573,959,2013RCV1Antigua and Barbuda,Antigua and Barbuda,2013,RCV1,LACR,96,1000,1000,73224
574,959,2013RCV1Antigua and Barbuda,Antigua and Barbuda,2013,RCV1,LACR,96,1000,1000,74674
575,959,2013RCV1Antigua and Barbuda,Antigua and Barbuda,2013,RCV1,LACR,96,1000,1000,76016
576,959,2013RCV1Antigua and Barbuda,Antigua and Barbuda,2013,RCV1,LACR,96,1000,1000,77212
577,959,2013RCV1Antigua and Barbuda,Antigua and Barbuda,2013,RCV1,LACR,96,1000,1000,78295
578,959,2013RCV1Antigua and Barbuda,Antigua and Barbuda,2013,RCV1,LACR,96,1000,1000,79300
579,959,2013RCV1Antigua and Barbuda,Antigua and Barbuda,2013,RCV1,LACR,96,1000,1000,80336
580,959,2013RCV1Antigua and Barbuda,Antigua and Barbuda,2013,RCV1,LACR,96,1000,1000,81465
581,959,2013RCV1Antigua and Barbuda,Antigua and Barbuda,2013,RCV1,LACR,96,1000,1000,82704
582,959,2013RCV1Antigua and Barbuda,Antigua and Barbuda,2013,RCV1,LACR,96,1000,1000,84026
583,959,2013RCV1Antigua and Barbuda,Antigua and Barbuda,2013,RCV1,LACR,96,1000,1000,85397
584,959,2013RCV1Antigua and Barbuda,Antigua and Barbuda,2013,RCV1,LACR,96,1000,1000,86746
585,959,2013RCV1Antigua and Barbuda,Antigua and Barbuda,2013,RCV1,LACR,96,1000,1000,88028
