,0,0.1,Unnamed: 0,Index,country,year,Vaccine,Subgroup,Coverage,Vaccinated,Target,values
18498,24986,24986,22031,2010MCV2Netherlands,Netherlands,2010,MCV2,Industrialized,92,185000,201000,16804432
18497,24634,24634,21385,2010MCV2Myanmar,Myanmar,2010,MCV2,EAPR,75,748000,997000,51852451
18496,24128,24128,20922,2010MCV2Montenegro,Montenegro,2010,MCV2,CEECIS,97,8000,8000,621207
18495,23710,23710,20733,2010MCV2Mongolia,Mongolia,2010,MCV2,EAPR,95,53000,56000,2881792
18494,23292,23292,20121,2010MCV2Mexico,Mexico,2010,MCV2,LACR,91,2060000,2264000,118827161
18493,22962,22962,19910,2010MCV2Mauritius,Mauritius,2010,MCV2,ESAR,90,17000,18000,1258653
18492,22610,22610,19347,2010MCV2Malta,Malta,2010,MCV2,Industrialized,85,3000,4000,425967
18491,22346,22346,19014,2010MCV2Maldives,Maldives,2010,MCV2,ROSA,96,6000,7000,415593
18490,22038,22038,18819,2010MCV2Malaysia,Malaysia,2010,MCV2,EAPR,95,503000,529000,29468872
18489,21378,21378,18109,2010MCV2Lithuania,Lithuania,2010,MCV2,Industrialized,95,26000,27000,2957689
18488,20982,20982,17912,2010MCV2Libya,Libya,2010,MCV2,MENA,97,123000,127000,6320359
18502,26746,26746,23910,2010MCV2Panama,Panama,2010,MCV2,LACR,73,52000,72000,3835437
18553,7321,7321,4805,2010MCV2Bulgaria,Bulgaria,2010,MCV2,CEECIS,96,57000,59000,7223938
18519,33588,33588,30037,2010MCV2Sri Lanka,Sri Lanka,2010,MCV2,ROSA,99,355000,359000,20585000
18521,34688,34688,30939,2010MCV2Switzerland,Switzerland,2010,MCV2,Industrialized,83,63000,76000,8089346
18551,6485,6485,4360,2010MCV2Brazil,Brazil,2010,MCV2,LACR,53,1640000,3094000,202763735
18550,5935,5935,3975,2010MCV2Bosnia and Herzegovina,Bosnia and Herzegovina,2010,MCV2,CEECIS,91,30000,33000,3482104
18549,5693,5693,3604,2010MCV2Bhutan,Bhutan,2010,MCV2,ROSA,85,11000,13000,719056
18548,5385,5385,3241,2010MCV2Belize,Belize,2010,MCV2,LACR,91,7000,8000,353366
18547,5099,5099,3060,2010MCV2Belgium,Belgium,2010,MCV2,Industrialized,83,100000,120000,11209057
18546,4681,4681,2869,2010MCV2Belarus,Belarus,2010,MCV2,CEECIS,99,88000,89000,9474511
18545,4285,4285,2686,2010MCV2Barbados,Barbados,2010,MCV2,LACR,96,4000,4000,284825
18544,3713,3713,2339,2010MCV2Bahrain,Bahrain,2010,MCV2,MENA,98,17000,17000,1336075
18543,3317,3317,1966,2010MCV2Azerbaijan,Azerbaijan,2010,MCV2,CEECIS,89,113000,126000,9535079
18542,2899,2899,1770,2010MCV2Austria,Austria,2010,MCV2,Industrialized,69,54000,78000,8546356
18541,2569,2569,1591,2010MCV2Australia,Australia,2010,MCV2,Industrialized,88,245000,278000,23475686
18540,2151,2151,1400,2010MCV2Armenia,Armenia,2010,MCV2,CEECIS,97,34000,35000,2912403
18539,1733,1733,1181,2010MCV2Argentina,Argentina,2010,MCV2,LACR,94,670000,713000,42669500
18538,1425,1425,981,2010MCV2Antigua and Barbuda,Antigua and Barbuda,2010,MCV2,LACR,92,1000,1000,92562
18520,34270,34270,30763,2010MCV2Sweden,Sweden,2010,MCV2,Industrialized,94,98000,104000,9600379
18537,919,919,458,2010MCV2Algeria,Algeria,2010,MCV2,MENA,95,565000,594000,38923687
18535,193,193,84,2010MCV2Afghanistan,Afghanistan,2010,MCV2,ROSA,29,309000,1064000,33370794
18534,40100,40100,34428,2010MCV2Uzbekistan,Uzbekistan,2010,MCV2,CEECIS,54,273000,506000,30243200
18533,39550,39550,34026,2010MCV2United States,United States,2010,MCV2,Industrialized,89,3719000,4179000,316057727
18532,39132,39132,33680,2010MCV2United Kingdom,United Kingdom,2010,MCV2,Industrialized,84,626000,745000,64128226
18531,38714,38714,33482,2010MCV2United Arab Emirates,United Arab Emirates,2010,MCV2,MENA,94,71000,75000,9197910
18530,38296,38296,33268,2010MCV2Ukraine,Ukraine,2010,MCV2,CEECIS,41,161000,393000,45489600
18529,37878,37878,32734,2010MCV2Turkmenistan,Turkmenistan,2010,MCV2,CEECIS,99,100000,101000,5366375
18528,37482,37482,32543,2010MCV2Turkey,Turkey,2010,MCV2,CEECIS,91,1175000,1292000,75928564
18527,37064,37064,32348,2010MCV2Tunisia,Tunisia,2010,MCV2,MENA,98,155000,158000,10952951
18526,36668,36668,32149,2010MCV2Trinidad and Tobago,Trinidad and Tobago,2010,MCV2,LACR,82,16000,19000,1353700
18525,36316,36316,31950,2010MCV2Tonga,Tonga,2010,MCV2,EAPR,84,2000,3000,101768
18524,35832,35832,31482,2010MCV2Thailand,Thailand,2010,MCV2,EAPR,91,755000,829000,68144501
18523,35414,35414,31312,2010MCV2Tajikistan,Tajikistan,2010,MCV2,CEECIS,95,157000,165000,8059769
18522,34996,34996,31109,2010MCV2Syrian Arab Republic,Syrian Arab Republic,2010,MCV2,MENA,82,480000,585000,19584274
18536,523,523,260,2010MCV2Albania,Albania,2010,MCV2,CEECIS,98,37000,38000,2889104
18621,34997,34997,31109,2010MCV2Syrian Arab Republic,Syrian Arab Republic,2010,MCV2,MENA,82,480000,585000,18715672
18622,35415,35415,31312,2010MCV2Tajikistan,Tajikistan,2010,MCV2,CEECIS,95,157000,165000,8252833
18623,35833,35833,31482,2010MCV2Thailand,Thailand,2010,MCV2,EAPR,91,755000,829000,68438730
18722,35834,35834,31482,2010MCV2Thailand,Thailand,2010,MCV2,EAPR,91,755000,829000,68714511
18721,35416,35416,31312,2010MCV2Tajikistan,Tajikistan,2010,MCV2,CEECIS,95,157000,165000,8454028
18720,34998,34998,31109,2010MCV2Syrian Arab Republic,Syrian Arab Republic,2010,MCV2,MENA,82,480000,585000,17997408
18719,34690,34690,30939,2010MCV2Switzerland,Switzerland,2010,MCV2,Industrialized,83,63000,76000,8282396
18718,34272,34272,30763,2010MCV2Sweden,Sweden,2010,MCV2,Industrialized,94,98000,104000,9799186
18717,33590,33590,30037,2010MCV2Sri Lanka,Sri Lanka,2010,MCV2,ROSA,99,355000,359000,20970000
18716,33260,33260,29856,2010MCV2Spain,Spain,2010,MCV2,Industrialized,92,443000,481000,46444832
18715,32842,32842,29629,2010MCV2South Africa,South Africa,2010,MCV2,ESAR,55,604000,1098000,55386367
18714,32402,32402,29145,2010MCV2Slovenia,Slovenia,2010,MCV2,Industrialized,96,18000,18000,2063531
18713,31984,31984,28772,2010MCV2Singapore,Singapore,2010,MCV2,EAPR,96,45000,47000,5535002
18712,31500,31500,28414,2010MCV2Seychelles,Seychelles,2010,MCV2,ESAR,98,1000,1000,93419
18711,31082,31082,28222,2010MCV2Serbia,Serbia,2010,MCV2,CEECIS,91,95000,105000,7095383
18710,30576,30576,27822,2010MCV2Saudi Arabia,Saudi Arabia,2010,MCV2,MENA,98,548000,559000,31717667
18709,30092,30092,27271,2010MCV2Samoa,Samoa,2010,MCV2,EAPR,30,2000,5000,193513
18723,36318,36318,31950,2010MCV2Tonga,Tonga,2010,MCV2,EAPR,84,2000,3000,100781
18708,29586,29586,26339,2010MCV2Russian Federation,Russian Federation,2010,MCV2,CEECIS,98,1403000,1432000,144096870
18706,28794,28794,25350,2010MCV2Qatar,Qatar,2010,MCV2,MENA,98,18000,19000,2565710
18705,28376,28376,25117,2010MCV2Portugal,Portugal,2010,MCV2,Industrialized,95,98000,103000,10358076
18704,27958,27958,24911,2010MCV2Poland,Poland,2010,MCV2,Industrialized,94,354000,376000,37986412
18703,27738,27738,24738,2010MCV2Philippines,Philippines,2010,MCV2,EAPR,10,220000,2198000,102113212
18702,27474,27474,24519,2010MCV2Peru,Peru,2010,MCV2,LACR,56,325000,581000,30470734
18701,27166,27166,24304,2010MCV2Paraguay,Paraguay,2010,MCV2,LACR,77,103000,133000,6688746
18700,26748,26748,23910,2010MCV2Panama,Panama,2010,MCV2,LACR,73,52000,72000,3968487
18699,26528,26528,23508,2010MCV2Pakistan,Pakistan,2010,MCV2,ROSA,34,1629000,4790000,199426964
18698,26110,26110,23302,2010MCV2Oman,Oman,2010,MCV2,MENA,99,57000,58000,4267348
18697,25692,25692,23109,2010MCV2Norway,Norway,2010,MCV2,Industrialized,97,61000,63000,5188607
18696,24988,24988,22031,2010MCV2Netherlands,Netherlands,2010,MCV2,Industrialized,92,185000,201000,16939923
18695,24636,24636,21385,2010MCV2Myanmar,Myanmar,2010,MCV2,EAPR,75,748000,997000,52680726
18694,24130,24130,20922,2010MCV2Montenegro,Montenegro,2010,MCV2,CEECIS,97,8000,8000,622159
18693,23712,23712,20733,2010MCV2Mongolia,Mongolia,2010,MCV2,EAPR,95,53000,56000,2998439
18707,29168,29168,26154,2010MCV2Romania,Romania,2010,MCV2,CEECIS,93,191000,205000,19815481
18692,23294,23294,20121,2010MCV2Mexico,Mexico,2010,MCV2,LACR,91,2060000,2264000,121858258
18724,36670,36670,32149,2010MCV2Trinidad and Tobago,Trinidad and Tobago,2010,MCV2,LACR,82,16000,19000,1370328
18726,37484,37484,32543,2010MCV2Turkey,Turkey,2010,MCV2,CEECIS,91,1175000,1292000,78529409
18756,9765,9765,7813,2010MCV2Croatia,Croatia,2010,MCV2,CEECIS,98,40000,41000,4174349
18755,9523,9523,7441,2010MCV2Costa Rica,Costa Rica,2010,MCV2,LACR,79,56000,71000,4899345
18754,9105,9105,6723,2010MCV2Colombia,Colombia,2010,MCV2,LACR,74,606000,819000,48171392
18753,8797,8797,6526,2010MCV2China,China,2010,MCV2,EAPR,99,16695000,16863000,1378665000
18752,8467,8467,6342,2010MCV2Chile,Chile,2010,MCV2,LACR,84,201000,240000,18209068
18751,7323,7323,4805,2010MCV2Bulgaria,Bulgaria,2010,MCV2,CEECIS,96,57000,59000,7127822
18750,6905,6905,4587,2010MCV2Brunei Darussalam,Brunei Darussalam,2010,MCV2,EAPR,93,6000,6000,419800
18749,6487,6487,4360,2010MCV2Brazil,Brazil,2010,MCV2,LACR,53,1640000,3094000,206163058
18748,5937,5937,3975,2010MCV2Bosnia and Herzegovina,Bosnia and Herzegovina,2010,MCV2,CEECIS,91,30000,33000,3386267
18747,5695,5695,3604,2010MCV2Bhutan,Bhutan,2010,MCV2,ROSA,85,11000,13000,736709
18746,5387,5387,3241,2010MCV2Belize,Belize,2010,MCV2,LACR,91,7000,8000,368400
18745,5101,5101,3060,2010MCV2Belgium,Belgium,2010,MCV2,Industrialized,83,100000,120000,11331422
18744,4683,4683,2869,2010MCV2Belarus,Belarus,2010,MCV2,CEECIS,99,88000,89000,9501534
18743,4287,4287,2686,2010MCV2Barbados,Barbados,2010,MCV2,LACR,96,4000,4000,285796
18725,37066,37066,32348,2010MCV2Tunisia,Tunisia,2010,MCV2,MENA,98,155000,158000,11179949
18742,3715,3715,2339,2010MCV2Bahrain,Bahrain,2010,MCV2,MENA,98,17000,17000,1425791
18740,2901,2901,1770,2010MCV2Austria,Austria,2010,MCV2,Industrialized,69,54000,78000,8736668
18739,2571,2571,1591,2010MCV2Australia,Australia,2010,MCV2,Industrialized,88,245000,278000,24190907
18738,2153,2153,1400,2010MCV2Armenia,Armenia,2010,MCV2,CEECIS,97,34000,35000,2936146
18737,1735,1735,1181,2010MCV2Argentina,Argentina,2010,MCV2,LACR,94,670000,713000,43590368
18736,1427,1427,981,2010MCV2Antigua and Barbuda,Antigua and Barbuda,2010,MCV2,LACR,92,1000,1000,94527
18735,921,921,458,2010MCV2Algeria,Algeria,2010,MCV2,MENA,95,565000,594000,40551404
18734,525,525,260,2010MCV2Albania,Albania,2010,MCV2,CEECIS,98,37000,38000,2876101
18733,195,195,84,2010MCV2Afghanistan,Afghanistan,2010,MCV2,ROSA,29,309000,1064000,35383128
18732,40102,40102,34428,2010MCV2Uzbekistan,Uzbekistan,2010,MCV2,CEECIS,54,273000,506000,31298900
18731,39552,39552,34026,2010MCV2United States,United States,2010,MCV2,Industrialized,89,3719000,4179000,320742673
18730,39134,39134,33680,2010MCV2United Kingdom,United Kingdom,2010,MCV2,Industrialized,84,626000,745000,65128861
18729,38716,38716,33482,2010MCV2United Arab Emirates,United Arab Emirates,2010,MCV2,MENA,94,71000,75000,9262900
18728,38298,38298,33268,2010MCV2Ukraine,Ukraine,2010,MCV2,CEECIS,41,161000,393000,45154029
18727,37880,37880,32734,2010MCV2Turkmenistan,Turkmenistan,2010,MCV2,CEECIS,99,100000,101000,5565287
18741,3319,3319,1966,2010MCV2Azerbaijan,Azerbaijan,2010,MCV2,CEECIS,89,113000,126000,9757812
18691,22964,22964,19910,2010MCV2Mauritius,Mauritius,2010,MCV2,ESAR,90,17000,18000,1262605
18690,22612,22612,19347,2010MCV2Malta,Malta,2010,MCV2,Industrialized,85,3000,4000,445053
18689,22348,22348,19014,2010MCV2Maldives,Maldives,2010,MCV2,ROSA,96,6000,7000,454915
18653,8466,8466,6342,2010MCV2Chile,Chile,2010,MCV2,LACR,84,201000,240000,17969353
18652,7322,7322,4805,2010MCV2Bulgaria,Bulgaria,2010,MCV2,CEECIS,96,57000,59000,7177991
18651,6904,6904,4587,2010MCV2Brunei Darussalam,Brunei Darussalam,2010,MCV2,EAPR,93,6000,6000,414907
18650,6486,6486,4360,2010MCV2Brazil,Brazil,2010,MCV2,LACR,53,1640000,3094000,204471769
18649,5936,5936,3975,2010MCV2Bosnia and Herzegovina,Bosnia and Herzegovina,2010,MCV2,CEECIS,91,30000,33000,3429361
18648,5694,5694,3604,2010MCV2Bhutan,Bhutan,2010,MCV2,ROSA,85,11000,13000,727876
18647,5386,5386,3241,2010MCV2Belize,Belize,2010,MCV2,LACR,91,7000,8000,360933
18646,5100,5100,3060,2010MCV2Belgium,Belgium,2010,MCV2,Industrialized,83,100000,120000,11274196
18645,4682,4682,2869,2010MCV2Belarus,Belarus,2010,MCV2,CEECIS,99,88000,89000,9489616
18644,4286,4286,2686,2010MCV2Barbados,Barbados,2010,MCV2,LACR,96,4000,4000,285324
18643,3714,3714,2339,2010MCV2Bahrain,Bahrain,2010,MCV2,MENA,98,17000,17000,1371851
18642,3318,3318,1966,2010MCV2Azerbaijan,Azerbaijan,2010,MCV2,CEECIS,89,113000,126000,9649341
18641,2900,2900,1770,2010MCV2Austria,Austria,2010,MCV2,Industrialized,69,54000,78000,8642699
18640,2570,2570,1591,2010MCV2Australia,Australia,2010,MCV2,Industrialized,88,245000,278000,23815995
18654,8796,8796,6526,2010MCV2China,China,2010,MCV2,EAPR,99,16695000,16863000,1371220000
18639,2152,2152,1400,2010MCV2Armenia,Armenia,2010,MCV2,CEECIS,97,34000,35000,2925553
18637,1426,1426,981,2010MCV2Antigua and Barbuda,Antigua and Barbuda,2010,MCV2,LACR,92,1000,1000,93566
18636,920,920,458,2010MCV2Algeria,Algeria,2010,MCV2,MENA,95,565000,594000,39728025
18635,524,524,260,2010MCV2Albania,Albania,2010,MCV2,CEECIS,98,37000,38000,2880703
18634,194,194,84,2010MCV2Afghanistan,Afghanistan,2010,MCV2,ROSA,29,309000,1064000,34413603
18633,40101,40101,34428,2010MCV2Uzbekistan,Uzbekistan,2010,MCV2,CEECIS,54,273000,506000,30757700
18632,39551,39551,34026,2010MCV2United States,United States,2010,MCV2,Industrialized,89,3719000,4179000,318386421
18631,39133,39133,33680,2010MCV2United Kingdom,United Kingdom,2010,MCV2,Industrialized,84,626000,745000,64613160
18630,38715,38715,33482,2010MCV2United Arab Emirates,United Arab Emirates,2010,MCV2,MENA,94,71000,75000,9214175
18629,38297,38297,33268,2010MCV2Ukraine,Ukraine,2010,MCV2,CEECIS,41,161000,393000,45271947
18628,37879,37879,32734,2010MCV2Turkmenistan,Turkmenistan,2010,MCV2,CEECIS,99,100000,101000,5466328
18627,37483,37483,32543,2010MCV2Turkey,Turkey,2010,MCV2,CEECIS,91,1175000,1292000,77231907
18626,37065,37065,32348,2010MCV2Tunisia,Tunisia,2010,MCV2,MENA,98,155000,158000,11063201
18625,36669,36669,32149,2010MCV2Trinidad and Tobago,Trinidad and Tobago,2010,MCV2,LACR,82,16000,19000,1362342
18624,36317,36317,31950,2010MCV2Tonga,Tonga,2010,MCV2,EAPR,84,2000,3000,101028
18638,1734,1734,1181,2010MCV2Argentina,Argentina,2010,MCV2,LACR,94,670000,713000,43131966
18655,9104,9104,6723,2010MCV2Colombia,Colombia,2010,MCV2,LACR,74,606000,819000,47520667
18656,9522,9522,7441,2010MCV2Costa Rica,Costa Rica,2010,MCV2,LACR,79,56000,71000,4847804
18657,9764,9764,7813,2010MCV2Croatia,Croatia,2010,MCV2,CEECIS,98,40000,41000,4203604
18688,22040,22040,18819,2010MCV2Malaysia,Malaysia,2010,MCV2,EAPR,95,503000,529000,30270962
18687,21380,21380,18109,2010MCV2Lithuania,Lithuania,2010,MCV2,Industrialized,95,26000,27000,2904910
18686,20984,20984,17912,2010MCV2Libya,Libya,2010,MCV2,MENA,97,123000,127000,6418315
18685,20588,20588,17586,2010MCV2Lesotho,Lesotho,2010,MCV2,ESAR,81,40000,50000,2059021
18684,20170,20170,17401,2010MCV2Lebanon,Lebanon,2010,MCV2,MENA,73,54000,74000,6532678
18683,19752,19752,17191,2010MCV2Latvia,Latvia,2010,MCV2,Industrialized,93,18000,20000,1977527
18682,19444,19444,16634,2010MCV2Kuwait,Kuwait,2010,MCV2,MENA,99,53000,54000,3835591
18681,19224,19224,16433,2010MCV2Kiribati,Kiribati,2010,MCV2,EAPR,21,500,2000,110930
18680,18718,18718,16041,2010MCV2Kazakhstan,Kazakhstan,2010,MCV2,CEECIS,99,242000,245000,17542806
18679,18300,18300,15838,2010MCV2Jordan,Jordan,2010,MCV2,MENA,95,191000,201000,9266575
18678,18058,18058,15679,2010MCV2Japan,Japan,2010,MCV2,Industrialized,97,1081000,1115000,127141000
18677,17662,17662,15499,2010MCV2Jamaica,Jamaica,2010,MCV2,LACR,56,26000,46000,2891021
18676,17134,17134,15134,2010MCV2Israel,Israel,2010,MCV2,Industrialized,93,124000,134000,8380100
18675,16738,16738,14760,2010MCV2Iraq,Iraq,2010,MCV2,MENA,77,698000,907000,35572261
18674,16386,16386,14387,2010MCV2Indonesia,Indonesia,2010,MCV2,EAPR,74,3487000,4712000,258383256
18673,15858,15858,14064,2010MCV2Iceland,Iceland,2010,MCV2,Industrialized,92,4000,4000,330815
18672,15440,15440,13895,2010MCV2Hungary,Hungary,2010,MCV2,Industrialized,99,97000,98000,9843028
18658,10160,10160,8004,2010MCV2Cuba,Cuba,2010,MCV2,LACR,98,126000,129000,11324781
18659,10468,10468,8197,2010MCV2Cyprus,Cyprus,2010,MCV2,Industrialized,88,11000,13000,1160985
18660,10732,10732,8858,2010MCV2Denmark,Denmark,2010,MCV2,Industrialized,85,55000,65000,5683483
18661,11304,11304,9605,2010MCV2Ecuador,Ecuador,2010,MCV2,LACR,91,282000,310000,16212020
18662,11524,11524,9998,2010MCV2El Salvador,El Salvador,2010,MCV2,LACR,78,93000,119000,6325124
18663,11964,11964,10471,2010MCV2Estonia,Estonia,2010,MCV2,Industrialized,95,12000,13000,1315407
18758,10469,10469,8197,2010MCV2Cyprus,Cyprus,2010,MCV2,Industrialized,88,11000,13000,1170187
18664,12382,12382,10658,2010MCV2Eswatini,Eswatini,2010,MCV2,ESAR,99,30000,30000,1104044
18666,13130,13130,11359,2010MCV2France,France,2010,MCV2,Industrialized,61,480000,788000,66593366
18667,13328,13328,11919,2010MCV2Georgia,Georgia,2010,MCV2,CEECIS,84,38000,46000,3725276
18668,13724,13724,12103,2010MCV2Germany,Germany,2010,MCV2,Industrialized,93,628000,675000,81686611
18669,14252,14252,12483,2010MCV2Greece,Greece,2010,MCV2,Industrialized,77,83000,107000,10820883
18670,14516,14516,12655,2010MCV2Grenada,Grenada,2010,MCV2,LACR,86,1000,2000,109599
18671,14956,14956,13346,2010MCV2Guyana,Guyana,2010,MCV2,LACR,82,12000,15000,767432
18665,12756,12756,10998,2010MCV2Fiji,Fiji,2010,MCV2,EAPR,94,15000,16000,868627
17941,187,187,84,2010MCV2Afghanistan,Afghanistan,2010,MCV2,ROSA,29,309000,1064000,27722276
17962,9097,9097,6723,2010MCV2Colombia,Colombia,2010,MCV2,LACR,74,606000,819000,44254975
17939,39544,39544,34026,2010MCV2United States,United States,2010,MCV2,Industrialized,89,3719000,4179000,301231207
17222,29153,29153,26154,2010MCV2Romania,Romania,2010,MCV2,CEECIS,93,191000,205000,22442971
17221,28779,28779,25350,2010MCV2Qatar,Qatar,2010,MCV2,MENA,98,18000,19000,592468
17220,28361,28361,25117,2010MCV2Portugal,Portugal,2010,MCV2,Industrialized,95,98000,103000,10289898
17219,27943,27943,24911,2010MCV2Poland,Poland,2010,MCV2,Industrialized,94,354000,376000,38258629
17218,27723,27723,24738,2010MCV2Philippines,Philippines,2010,MCV2,EAPR,10,220000,2198000,77991755
17217,27459,27459,24519,2010MCV2Peru,Peru,2010,MCV2,LACR,56,325000,581000,26459944
17216,27151,27151,24304,2010MCV2Paraguay,Paraguay,2010,MCV2,LACR,77,103000,133000,5323201
17215,26733,26733,23910,2010MCV2Panama,Panama,2010,MCV2,LACR,73,52000,72000,3030328
17214,26513,26513,23508,2010MCV2Pakistan,Pakistan,2010,MCV2,ROSA,34,1629000,4790000,142343578
17213,26095,26095,23302,2010MCV2Oman,Oman,2010,MCV2,MENA,99,57000,58000,2267973
17212,25677,25677,23109,2010MCV2Norway,Norway,2010,MCV2,Industrialized,97,61000,63000,4490967
17211,24973,24973,22031,2010MCV2Netherlands,Netherlands,2010,MCV2,Industrialized,92,185000,201000,15925513
17210,24621,24621,21385,2010MCV2Myanmar,Myanmar,2010,MCV2,EAPR,75,748000,997000,46719701
17209,24115,24115,20922,2010MCV2Montenegro,Montenegro,2010,MCV2,CEECIS,97,8000,8000,604950
17223,29571,29571,26339,2010MCV2Russian Federation,Russian Federation,2010,MCV2,CEECIS,98,1403000,1432000,146596557
17208,23697,23697,20733,2010MCV2Mongolia,Mongolia,2010,MCV2,EAPR,95,53000,56000,2397418
17206,22949,22949,19910,2010MCV2Mauritius,Mauritius,2010,MCV2,ESAR,90,17000,18000,1186873
17205,22597,22597,19347,2010MCV2Malta,Malta,2010,MCV2,Industrialized,85,3000,4000,390087
17204,22333,22333,19014,2010MCV2Maldives,Maldives,2010,MCV2,ROSA,96,6000,7000,279398
17203,22025,22025,18819,2010MCV2Malaysia,Malaysia,2010,MCV2,EAPR,95,503000,529000,23194257
17202,21365,21365,18109,2010MCV2Lithuania,Lithuania,2010,MCV2,Industrialized,95,26000,27000,3499536
17201,20969,20969,17912,2010MCV2Libya,Libya,2010,MCV2,MENA,97,123000,127000,5357891
17200,20573,20573,17586,2010MCV2Lesotho,Lesotho,2010,MCV2,ESAR,81,40000,50000,2032804
17199,20155,20155,17401,2010MCV2Lebanon,Lebanon,2010,MCV2,MENA,73,54000,74000,3842778
17198,19737,19737,17191,2010MCV2Latvia,Latvia,2010,MCV2,Industrialized,93,18000,20000,2367550
17197,19429,19429,16634,2010MCV2Kuwait,Kuwait,2010,MCV2,MENA,99,53000,54000,2045123
17196,19209,19209,16433,2010MCV2Kiribati,Kiribati,2010,MCV2,EAPR,21,500,2000,84396
17195,18703,18703,16041,2010MCV2Kazakhstan,Kazakhstan,2010,MCV2,CEECIS,99,242000,245000,14883626
17194,18285,18285,15838,2010MCV2Jordan,Jordan,2010,MCV2,MENA,95,191000,201000,5122493
17193,18043,18043,15679,2010MCV2Japan,Japan,2010,MCV2,Industrialized,97,1081000,1115000,126843000
17207,23279,23279,20121,2010MCV2Mexico,Mexico,2010,MCV2,LACR,91,2060000,2264000,98899845
17192,17647,17647,15499,2010MCV2Jamaica,Jamaica,2010,MCV2,LACR,56,26000,46000,2654701
17224,30077,30077,27271,2010MCV2Samoa,Samoa,2010,MCV2,EAPR,30,2000,5000,174454
17226,31067,31067,28222,2010MCV2Serbia,Serbia,2010,MCV2,CEECIS,91,95000,105000,7516346
17256,3304,3304,1966,2010MCV2Azerbaijan,Azerbaijan,2010,MCV2,CEECIS,89,113000,126000,8111200
17255,2886,2886,1770,2010MCV2Austria,Austria,2010,MCV2,Industrialized,69,54000,78000,8042293
17254,2556,2556,1591,2010MCV2Australia,Australia,2010,MCV2,Industrialized,88,245000,278000,19413000
17253,2138,2138,1400,2010MCV2Armenia,Armenia,2010,MCV2,CEECIS,97,34000,35000,3050687
17252,1720,1720,1181,2010MCV2Argentina,Argentina,2010,MCV2,LACR,94,670000,713000,37275652
17251,1412,1412,981,2010MCV2Antigua and Barbuda,Antigua and Barbuda,2010,MCV2,LACR,92,1000,1000,77212
17250,906,906,458,2010MCV2Algeria,Algeria,2010,MCV2,MENA,95,565000,594000,31451514
17249,510,510,260,2010MCV2Albania,Albania,2010,MCV2,CEECIS,98,37000,38000,3060173
17248,180,180,84,2010MCV2Afghanistan,Afghanistan,2010,MCV2,ROSA,29,309000,1064000,21606988
17247,40087,40087,34428,2010MCV2Uzbekistan,Uzbekistan,2010,MCV2,CEECIS,54,273000,506000,24650400
17246,39537,39537,34026,2010MCV2United States,United States,2010,MCV2,Industrialized,89,3719000,4179000,282162411
